,E,sigma,E_err,sigma_err
0,0.22301724137931034,0.008717360766625225,0.04801724137931035,0.0006541030997980887
1,0.31905172413793104,0.008619725900283367,0.04801724137931035,0.0006080087570946181
2,0.41508620689655173,0.010010401805821743,0.04801724137931035,0.0007035748464315605
3,0.5111206896551724,0.008117923932380361,0.04801724137931038,0.0005753144048062059
4,0.6071551724137931,0.01811998849598905,0.048017241379310294,0.0025565431937366948
5,0.7031896551724138,0.08355512460477107,0.048017241379310405,0.0077011156317040586
6,0.7992241379310345,0.07117653156047386,0.048017241379310294,0.006547677615524758
7,0.8952586206896552,0.060252306633284486,0.048017241379310405,0.005036724072718931
8,0.9912931034482759,0.03701963798165619,0.048017241379310294,0.0028975929520285264
9,1.0873275862068965,0.033203403976319185,0.048017241379310405,0.0038064277766370665
10,1.1833620689655175,0.023937970741088874,0.048017241379310405,0.0014707784092133098
11,1.2793965517241381,0.026966171613513352,0.048017241379310294,0.0021820532823990466
12,1.3754310344827587,0.023805500282148468,0.048017241379310294,0.0016014376792328876
13,1.4714655172413793,0.02287711595959572,0.048017241379310405,0.0019908920910429416
14,1.5675000000000003,0.026977671873275533,0.048017241379310405,0.0022090423228047686
15,1.663534482758621,0.0253421766999636,0.048017241379310294,0.0030996812394088556
16,1.7595689655172415,0.02543030669409344,0.048017241379310294,0.0019986956473129203
17,1.855603448275862,0.028855993999905034,0.048017241379310405,0.00283094712648598
18,1.9516379310344831,0.029336766858025106,0.048017241379310405,0.002636215378885415
19,2.0476724137931037,0.03227081046249013,0.04801724137931018,0.0038966004380080604
20,2.1437068965517243,0.03598371856465326,0.048017241379310294,0.0025662863202617486
21,2.239741379310345,0.0534674823266951,0.048017241379310516,0.006176577142007797
22,2.3357758620689655,0.06790462091366115,0.048017241379310294,0.006703943117929104
23,2.4318103448275865,0.07934274614266575,0.048017241379310294,0.008460295006391588
24,2.5278448275862067,0.014570001049058395,0.048017241379310294,0.0014312194739343302
25,2.6238793103448277,0.012308381886663743,0.048017241379310294,0.0010738241437612765
26,2.7199137931034483,0.009697234109543876,0.048017241379310516,0.0006261333920411921
27,2.815948275862069,0.008410094015014753,0.048017241379310294,0.0006092101625084509
28,2.91198275862069,0.00898818048482134,0.048017241379310294,0.0006578559385623222
