,E,sigma,E_err,sigma_err
0,0.22301724137931034,0.008114462879690821,0.04801724137931035,0.0005909318713436884
1,0.31905172413793104,0.007549256987871885,0.04801724137931035,0.0005236874578233982
2,0.41508620689655173,0.00867314330944561,0.04801724137931035,0.0005973856942941601
3,0.5111206896551724,0.008407791855721852,0.04801724137931038,0.0006701611331818261
4,0.6071551724137931,0.012353363808001887,0.048017241379310294,0.001724634732549411
5,0.7031896551724138,0.08586080190525028,0.048017241379310405,0.010439992562441755
6,0.7992241379310345,0.06361110994570487,0.048017241379310294,0.0047277514384433846
7,0.8952586206896552,0.05575791160251856,0.048017241379310405,0.0043603081553347245
8,0.9912931034482759,0.041642893439538024,0.048017241379310294,0.004296899950265394
9,1.0873275862068965,0.03960011511323078,0.048017241379310405,0.004508476490443409
10,1.1833620689655175,0.028589167748071114,0.048017241379310405,0.002839050591992619
11,1.2793965517241381,0.024514341190883082,0.048017241379310294,0.0018284251145542219
12,1.3754310344827587,0.021304304365034898,0.048017241379310294,0.0014675733022793559
13,1.4714655172413793,0.024252739053245407,0.048017241379310405,0.0015305677031856452
14,1.5675000000000003,0.023837568475147446,0.048017241379310405,0.0019229074805689576
15,1.663534482758621,0.023747292300519446,0.048017241379310294,0.0017182867685021364
16,1.7595689655172415,0.025390457607483315,0.048017241379310294,0.0017690898426980448
17,1.855603448275862,0.030603058921435514,0.048017241379310405,0.0037093207655323687
18,1.9516379310344831,0.030377667670708954,0.048017241379310405,0.00273288059632526
19,2.0476724137931037,0.0322325258718152,0.04801724137931018,0.0029935636878180173
20,2.1437068965517243,0.04233593304097613,0.048017241379310294,0.004196460059466087
21,2.239741379310345,0.05427179740481414,0.048017241379310516,0.006181025697312225
22,2.3357758620689655,0.06243293219042248,0.048017241379310294,0.006183446214733438
23,2.4318103448275865,0.08387750911937472,0.048017241379310294,0.008656728037766716
24,2.5278448275862067,0.01060870344528705,0.048017241379310294,0.0012500441699636253
25,2.6238793103448277,0.008184201807582912,0.048017241379310294,0.0005236974901830812
26,2.7199137931034483,0.008781045424669674,0.048017241379310516,0.0007387703326279761
27,2.815948275862069,0.0064553455782961336,0.048017241379310294,0.0004548854153446874
28,2.91198275862069,0.007890608709248825,0.048017241379310294,0.0005633941504000852
