4.309194928892372,3.5880229538670014,3.2767263664074453,2.809141112340064,2.547100420812708,2.2724723731669685,2.093912146058307,1.9348134822909535,1.9423326251597035,1.7837220378632526,1.6726176542152955,0,0,0,0
3.6664552964539805,3.101753681993133,3.009373417511339,2.6420415463367086,2.2991948691166604,2.0131917068149194,2.012512343743892,1.739546061202213,1.6778277141703537,1.596180594063305,1.6258531270710261,1.5186422460639164,0,0,0
3.2116655056827343,2.9931689124193186,2.9582203887987837,2.6624745597624635,2.389145092678131,2.0285140460569004,1.879954756282339,1.8652918836265535,1.7538634769571757,1.5666361356249283,1.541283704621898,1.4756293721847982,1.428382913830474,1.3495737885371493,0
2.9311752222269107,2.7036985980119197,2.4189357358897117,2.5721068029399667,2.2907315881581085,2.2455292796688746,1.8787842330112705,1.6500366678314107,1.5805530491410444,1.4497142858401086,1.434552806759483,1.3568138126516858,1.3504275205409304,1.3205130406681382,1.2734598728511113
3.5937082498427038,3.399823857189177,2.7992668053480942,2.628499680269476,2.5585704233274145,2.226430516724771,1.8357062173178187,1.7657992542708152,1.4826017954471764,1.3260821901071278,1.4025402548029269,1.3885241924355674,1.3104913255224564,1.3095319546290816,1.2280385062154011
5.975901049719258,4.5078754755919554,3.8302586245510275,3.4511174872447805,2.485533141299278,2.186354769061195,2.0522318980359446,2.0960338561463,1.4826583026176163,1.416148050631234,0,1.3870560255974353,1.3984187959405403,1.1922269377408856,1.2152334285201163
6.096521747038929,4.644787703069449,3.640149286886669,2.859490017007656,2.8042529557396834,2.126694818361569,1.951136524815696,1.7344062830986622,1.661943070575505,1.4993004068453655,1.4619286788349222,1.399075062409065,1.3105734425239544,1.2472793007859972,1.1706185370243154
5.068149131895274,4.472442642472442,3.2235622155997943,2.9839306710902043,2.788079722298541,2.3192341331159136,1.8923809155590376,1.8612064443500071,1.5284457916589893,1.3051553598548196,1.3202004620262346,1.4768412572168022,1.3482245896199654,0,1.2397951556440634
4.483663198121,3.857992445243323,3.519753708360843,2.7964135210319694,2.6619510946161404,2.423947217647795,2.045017474150049,1.790255379248765,1.8460695530564246,1.4819872985074838,1.3582099811114532,1.3207418455986442,1.2867536704669649,1.2371218773596204,0
4.346394821437817,3.8796743743211057,3.5780186076073965,2.9677664017883196,2.6399095175787046,2.2454619518440113,1.8740004403554427,1.7596945487836044,1.5398963531078544,1.3639506469702867,1.406765656604628,1.3574569906396088,1.3425072853767752,1.2841543903488923,1.2901041829893831
