1.7368554477726972,1.4037877458733488,1.3496666131980946,1.318363805819711,1.3048452440607143,1.2863679539104493,1.2847718080016932,1.2376367498847864
2.0601992871747568,1.5513166314613038,1.613672325666388,1.4367101427553164,1.425903268569947,1.353297196672818,1.3012018936678216,1.248548588821693
2.3711247499675605,1.8159475601922863,1.7387685234894497,1.5789359690551592,1.4790887942489375,1.4799562913857882,1.336869289229417,1.2485836546125448
2.432283815435313,1.717061590574966,1.7196382301454574,1.5725232319117668,1.5191897644025882,1.3944230281262655,1.3597784420831605,1.267047357178155
2.1479613593348357,1.6625299014433619,1.640512683643121,1.5321706786863527,1.4528398698361373,1.3900289359540094,1.3319479506786995,1.26881382407826
2.2731574237171697,1.636396843819884,1.6050440982454608,1.4634015861537482,1.4443480736542185,1.4077901965888944,1.348136875314622,1.255438452285924
2.0189832497696147,1.637647543335706,1.623322521950196,1.5931348321514067,1.4359603823082072,1.3737216578781353,1.3179641195796354,1.2713402379185494
1.9858855896485166,1.6762980062872075,1.6457496548230366,1.437105581813639,1.3662725094529384,1.3888442076051104,1.3144372710655121,1.2665088147757522
2.3392506709298506,1.5935402864404593,1.5400315200278138,1.4710816801469075,1.4062350156171146,1.3829306127140863,1.364520168224672,1.277158003345736
2.1583401297533373,1.654353419396203,1.5129725659645474,1.5184736740234137,1.4286279280363616,1.388624696514594,1.3329517204009782,1.2467325384381807
2.32986060000961,1.580708656642485,1.5543079562896358,1.509484748868156,1.433025653137811,1.36446361425658,1.349114113691783,1.2626740018744935
2.259674111939821,1.5218749828857154,1.5682481613768078,1.4609409915445202,1.4244502383354938,1.3523005603090117,1.3293046702579163,1.2660214462720465
2.1387775792034587,1.5584837252638266,1.473472406688213,1.422893554318824,1.402646986189425,1.3661046500858172,1.3189640816660306,1.2810124579255935
2.1278640644298394,1.527846882681027,1.5948027144552177,1.5067613454152662,1.4220690687709796,1.3844386617018327,1.3291789546233919,1.272686549472595
2.374831467348644,1.6006757804695773,1.4980096872953328,1.5161748023806467,1.3888009078554708,1.4062170362278281,1.3259762293142465,1.2676545545184883
2.2905685103425903,1.6150794095152443,1.5813294767613257,1.4365956936136282,1.401234930858267,1.3823483964632783,1.3394476045147088,1.2519914456699963
2.121134940965619,1.5902656438394451,1.6976443541072963,1.4786573741172748,1.4634994892695137,1.4081542670437392,1.341467833197032,1.2705708866744103
2.42644592353617,1.6708612387126818,1.6106031312110403,1.5234114589754382,1.4694408917316653,1.3932358591094336,1.3345517799282023,1.264498104589596
2.299577525635051,1.7712838955219152,1.742564503889265,1.5644055765468905,1.505189454330569,1.4308880929256345,1.3220821067443111,1.297720882595304
2.4754459122627046,1.7445283125661863,1.7628501033690718,1.5754558757100292,1.5266251964918143,1.3967615211901694,1.341422872524455,1.2657274967723886
2.403113385780354,1.7988285580767862,1.8906341688054562,1.689900829858909,1.5078298851691054,1.4526681560448833,1.3620404338836312,1.2982554917155198
1.8397361858493575,1.4713404060419384,1.4583034835691924,1.395685402265349,1.3617053670476897,1.3330003294124273,1.2923211766902387,1.2255392028232277
1.661397698734363,1.40220707894754,1.3525713473170196,1.317311627370895,1.298488679554452,1.2839552026279366,1.270090313435507,1.2313234320205655
