1.7367809269556878,1.4381636753713645,1.3586236257349984,1.3445546385760627,1.3539265920497874,1.3191500172876869,1.3177699652428354,1.318872215243903,1.2911826097913748,1.2903713495581752,1.2825386189430592,1.2998666422062788,1.2669324584871835,1.243161904814177,1.2246871680190274
2.0613473770580186,1.5851903199083606,1.5002802742010717,1.6439414411852746,1.5814118209686276,1.4144112461706217,1.455968280714825,1.4226512632024402,1.429298744762491,1.3541289387154394,1.3524888839835094,1.3236865132150397,1.2775930431432427,1.2625935424709425,1.2240831856907424
2.306827889496172,1.7533213395887175,1.6525595712957504,1.7020160903549368,1.7048385187454276,1.5602745260558961,1.5594869731101262,1.508250248610842,1.4552310112242708,1.444916235514533,1.381480890853044,1.3577356272328265,1.3251573164346062,1.2846959589594564,1.2261633735812068
2.0609173838663675,1.738340517665537,1.5209051834068088,1.6612963949311064,1.566376099775865,1.512270950446401,1.4727876762249437,1.4325900381597654,1.401969178923283,1.4065813501416942,1.3651655523250061,1.3341349873410009,1.3317852430269845,1.2744922202410895,1.2512657079632115
2.2346863594169366,1.6733163989389483,1.5121425034874576,1.5393680578491615,1.5362593930952069,1.5367299384283537,1.4721175854327182,1.4409130503693541,1.4083682598585736,1.3928359580457463,1.3619581517852881,1.3320301962827468,1.3364509296915867,1.279172281714605,1.2433904394771804
2.2288883902381516,1.588653837619294,1.489319197930325,1.5500064174076675,1.4857510358551222,1.4757444043720136,1.4923147974220263,1.4015790218937754,1.4094197660764196,1.375377128667214,1.3732359199918525,1.336170699586736,1.3279912197177979,1.2922686979348454,1.2482005554227025
2.2685222941180867,1.6786476267272858,1.5548650617677378,1.6217322105944085,1.574330233642885,1.4967035193075722,1.439265747432229,1.4626520717579958,1.4195045219984497,1.396434282167242,1.388927038340146,1.3531339380214447,1.314967114833145,1.2841326639637805,1.2236185044292283
2.3636874016407647,1.7948340879784161,1.7081629782816026,1.9226822897972602,1.6708793249373923,1.6308370877625706,1.569202529975404,1.5395684624088954,1.4842345087549194,1.454101697689101,1.3925984734852495,1.3716221824764823,1.2978379686850245,1.2954239844267577,1.2575755819272365
1.8029796086839172,1.5112999106948122,1.425877496556633,1.4563214124242756,1.4612244305195965,1.3990871505158324,1.392017892432797,1.3857040050433258,1.3336218544996055,1.355553487811478,1.3126297347294136,1.309888628890053,1.274445523574638,1.2340948882019536,1.214506871676976
1.6524428893482308,1.4261530013842465,1.3734025635526614,1.367459958723932,1.3402720596330477,1.3300294277339069,1.3062895337229512,1.3135215160596054,1.2841716924066862,1.2899041786597074,1.2788985730009321,1.2836674789938805,1.253850958551963,1.2376042321701959,1.2246044365116586
